"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"31507","Teresa Edwards","F","32.0","175.0","68.0","United States","USA","1996 Summer","1996","Summer","Atlanta","Basketball","Basketball Women's Basketball","Gold"
"31507","Teresa Edwards","F","36.0","175.0","68.0","United States","USA","2000 Summer","2000","Summer","Sydney","Basketball","Basketball Women's Basketball","Gold"
"31544","Henry Chandler Egan","M","19.0","","","Western Golf Association-1","USA","1904 Summer","1904","Summer","St. Louis","Golf","Golf Men's Team","Gold"
"31547","Walter Eugene Egan","M","23.0","178.0","","Western Golf Association-1","USA","1904 Summer","1904","Summer","St. Louis","Golf","Golf Men's Team","Gold"
"32316","Walton Glenn Eller, III","M","26.0","188.0","82.0","United States","USA","2008 Summer","2008","Summer","Beijing","Shooting","Shooting Men's Double Trap","Gold"
"32369","Kathleen ""Kathy"" Ellis (-Landgraf, -Greer)","F","17.0","169.0","59.0","United States","USA","1964 Summer","1964","Summer","Tokyo","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Gold"
"32369","Kathleen ""Kathy"" Ellis (-Landgraf, -Greer)","F","17.0","169.0","59.0","United States","USA","1964 Summer","1964","Summer","Tokyo","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Gold"
"32382","Taylor Ellis-Watson","F","23.0","183.0","65.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Athletics","Athletics Women's 4 x 400 metres Relay","Gold"
"32404","Amanda Elmore","F","25.0","180.0","80.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Rowing","Rowing Women's Coxed Eights","Gold"
"32512","Max Philip Emmerich","M","25.0","","","United States","USA","1904 Summer","1904","Summer","St. Louis","Gymnastics","Gymnastics Men's Individual All-Around, Field Sports","Gold"
"32517","Matthew D. ""Matt"" Emmons","M","23.0","175.0","84.0","United States","USA","2004 Summer","2004","Summer","Athina","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres","Gold"
"32591","Everard Coenraad Endt","M","59.0","","","Llanoria","USA","1952 Summer","1952","Summer","Helsinki","Sailing","Sailing Mixed 6 metres","Gold"
"32717","Paul N. Enquist","M","28.0","198.0","93.0","United States","USA","1984 Summer","1984","Summer","Los Angeles","Rowing","Rowing Men's Double Sculls","Gold"
"32892","Steven Richard ""Steve"" Erickson","M","22.0","183.0","98.0","United States","USA","1984 Summer","1984","Summer","Los Angeles","Sailing","Sailing Mixed Two Person Keelboat","Gold"
"33015","August Casimir ""Gus"" Erker","M","24.0","","","Century Boat Club-1","USA","1904 Summer","1904","Summer","St. Louis","Rowing","Rowing Men's Coxless Fours","Gold"
"33076","Michael Anthony ""Mike"" Eruzione","M","25.0","178.0","84.0","United States","USA","1980 Winter","1980","Winter","Lake Placid","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
"33079","Anthony Lee Ervin","M","19.0","191.0","80.0","United States","USA","2000 Summer","2000","Summer","Sydney","Swimming","Swimming Men's 50 metres Freestyle","Gold"
"33079","Anthony Lee Ervin","M","35.0","191.0","80.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Swimming","Swimming Men's 50 metres Freestyle","Gold"
"33079","Anthony Lee Ervin","M","35.0","191.0","80.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","Gold"
"33262","Caldwell Blackman Esselstyn","M","22.0","192.0","89.0","United States","USA","1956 Summer","1956","Summer","Melbourne","Rowing","Rowing Men's Coxed Eights","Gold"
"33350","Fred Rudolph Etchen, Sr.","M","39.0","183.0","","United States","USA","1924 Summer","1924","Summer","Paris","Shooting","Shooting Men's Trap, Team","Gold"
"33363","Mary Camille ""Kamie"" Ethridge","F","24.0","165.0","55.0","United States","USA","1988 Summer","1988","Summer","Seoul","Basketball","Basketball Women's Basketball","Gold"
"33396","Edward Frederick ""Ed"" Etzel, Jr.","M","31.0","178.0","66.0","United States","USA","1984 Summer","1984","Summer","Los Angeles","Shooting","Shooting Men's Small-Bore Rifle, Prone, 50 metres","Gold"
"33430","William Best ""Billy"" Evans","M","24.0","185.0","84.0","United States","USA","1956 Summer","1956","Summer","Melbourne","Basketball","Basketball Men's Basketball","Gold"
"33449","Janet Beth Evans","F","17.0","167.0","54.0","United States","USA","1988 Summer","1988","Summer","Seoul","Swimming","Swimming Women's 400 metres Freestyle","Gold"
"33449","Janet Beth Evans","F","17.0","167.0","54.0","United States","USA","1988 Summer","1988","Summer","Seoul","Swimming","Swimming Women's 800 metres Freestyle","Gold"
"33449","Janet Beth Evans","F","17.0","167.0","54.0","United States","USA","1988 Summer","1988","Summer","Seoul","Swimming","Swimming Women's 400 metres Individual Medley","Gold"
"33449","Janet Beth Evans","F","20.0","167.0","54.0","United States","USA","1992 Summer","1992","Summer","Barcelona","Swimming","Swimming Women's 800 metres Freestyle","Gold"
"33457","Lee Edward Evans","M","21.0","180.0","78.0","United States","USA","1968 Summer","1968","Summer","Mexico City","Athletics","Athletics Men's 400 metres","Gold"
"33457","Lee Edward Evans","M","21.0","180.0","78.0","United States","USA","1968 Summer","1968","Summer","Mexico City","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"33505","Jeffrey Adam Everett","M","23.0","182.0","75.0","United States","USA","2000 Summer","2000","Summer","Sydney","Baseball","Baseball Men's Baseball","Gold"
"33507","Daniel Joseph ""Danny Joe"" Everett","M","21.0","187.0","64.0","United States","USA","1988 Summer","1988","Summer","Seoul","Athletics","Athletics Men's 4 x 400 metres Relay","Gold"
"33547","Henry Norwood ""Barney"" Ewell","M","30.0","180.0","71.0","United States","USA","1948 Summer","1948","Summer","London","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"33553","Patrick Aloysius Ewing","M","21.0","213.0","109.0","United States","USA","1984 Summer","1984","Summer","Los Angeles","Basketball","Basketball Men's Basketball","Gold"
"33553","Patrick Aloysius Ewing","M","29.0","213.0","109.0","United States","USA","1992 Summer","1992","Summer","Barcelona","Basketball","Basketball Men's Basketball","Gold"
"33557","Raymond Clarence ""Ray"" Ewry","M","26.0","185.0","79.0","United States","USA","1900 Summer","1900","Summer","Paris","Athletics","Athletics Men's Standing High Jump","Gold"
"33557","Raymond Clarence ""Ray"" Ewry","M","26.0","185.0","79.0","United States","USA","1900 Summer","1900","Summer","Paris","Athletics","Athletics Men's Standing Long Jump","Gold"
"33557","Raymond Clarence ""Ray"" Ewry","M","26.0","185.0","79.0","United States","USA","1900 Summer","1900","Summer","Paris","Athletics","Athletics Men's Standing Triple Jump","Gold"
"33557","Raymond Clarence ""Ray"" Ewry","M","30.0","185.0","79.0","United States","USA","1904 Summer","1904","Summer","St. Louis","Athletics","Athletics Men's Standing High Jump","Gold"
"33557","Raymond Clarence ""Ray"" Ewry","M","30.0","185.0","79.0","United States","USA","1904 Summer","1904","Summer","St. Louis","Athletics","Athletics Men's Standing Long Jump","Gold"
"33557","Raymond Clarence ""Ray"" Ewry","M","30.0","185.0","79.0","United States","USA","1904 Summer","1904","Summer","St. Louis","Athletics","Athletics Men's Standing Triple Jump","Gold"
"33557","Raymond Clarence ""Ray"" Ewry","M","32.0","185.0","79.0","United States","USA","1906 Summer","1906","Summer","Athina","Athletics","Athletics Men's Standing High Jump","Gold"
"33557","Raymond Clarence ""Ray"" Ewry","M","32.0","185.0","79.0","United States","USA","1906 Summer","1906","Summer","Athina","Athletics","Athletics Men's Standing Long Jump","Gold"
"33557","Raymond Clarence ""Ray"" Ewry","M","34.0","185.0","79.0","United States","USA","1908 Summer","1908","Summer","London","Athletics","Athletics Men's Standing High Jump","Gold"
"33557","Raymond Clarence ""Ray"" Ewry","M","34.0","185.0","79.0","United States","USA","1908 Summer","1908","Summer","London","Athletics","Athletics Men's Standing Long Jump","Gold"
"33563","John Onins Exley, Jr.","M","32.0","","","Vesper Boat Club","USA","1900 Summer","1900","Summer","Paris","Rowing","Rowing Men's Coxed Eights","Gold"
"33563","John Onins Exley, Jr.","M","37.0","","","Vesper Boat Club","USA","1904 Summer","1904","Summer","St. Louis","Rowing","Rowing Men's Coxed Eights","Gold"
"33582","George Louis Eyser","M","33.0","170.0","","United States","USA","1904 Summer","1904","Summer","St. Louis","Gymnastics","Gymnastics Men's Horse Vault","Gold"
"33582","George Louis Eyser","M","33.0","170.0","","United States","USA","1904 Summer","1904","Summer","St. Louis","Gymnastics","Gymnastics Men's Parallel Bars","Gold"
"33582","George Louis Eyser","M","33.0","170.0","","United States","USA","1904 Summer","1904","Summer","St. Louis","Gymnastics","Gymnastics Men's Rope Climbing","Gold"
"33736","Aeriwentha Mae Faggs (-Starr)","F","20.0","158.0","50.0","United States","USA","1952 Summer","1952","Summer","Helsinki","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"33793","David William Fairbank","M","17.0","193.0","72.0","United States","USA","1972 Summer","1972","Summer","Munich","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","Gold"
"33793","David William Fairbank","M","17.0","193.0","72.0","United States","USA","1972 Summer","1972","Summer","Munich","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Gold"
"34045","Joseph Halpin ""Joe"" Fargis, IV","M","36.0","187.0","75.0","United States","USA","1984 Summer","1984","Summer","Los Angeles","Equestrianism","Equestrianism Mixed Jumping, Individual","Gold"
"34045","Joseph Halpin ""Joe"" Fargis, IV","M","36.0","187.0","75.0","United States","USA","1984 Summer","1984","Summer","Los Angeles","Equestrianism","Equestrianism Mixed Jumping, Team","Gold"
"34071","Linn Markley Farish","M","22.0","","","United States","USA","1924 Summer","1924","Summer","Paris","Rugby","Rugby Men's Rugby","Gold"
"34110","Robert E. Farnan","M","27.0","","","Seawanhaka Boat Club-1","USA","1904 Summer","1904","Summer","St. Louis","Rowing","Rowing Men's Coxless Pairs","Gold"
"34141","Felix Jeffrey ""Jeff"" Farrell","M","23.0","183.0","70.0","United States","USA","1960 Summer","1960","Summer","Roma","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Gold"
"34141","Felix Jeffrey ""Jeff"" Farrell","M","23.0","183.0","70.0","United States","USA","1960 Summer","1960","Summer","Roma","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Gold"
"34163","Kaitlyn Brooke Farrington","F","24.0","163.0","57.0","United States","USA","2014 Winter","2014","Winter","Sochi","Snowboarding","Snowboarding Women's Halfpipe","Gold"
"34233","Rachel Fattal","F","22.0","173.0","65.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Water Polo","Water Polo Women's Water Polo","Gold"
"34326","Joy Lynn Fawcett (Biefeld-)","F","28.0","165.0","59.0","United States","USA","1996 Summer","1996","Summer","Atlanta","Football","Football Women's Football","Gold"
"34326","Joy Lynn Fawcett (Biefeld-)","F","36.0","165.0","59.0","United States","USA","2004 Summer","2004","Summer","Athina","Football","Football Women's Football","Gold"
"34467","James ""Jimmy"" Feigen","M","26.0","196.0","98.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","Gold"
"34551","Allyson Michelle Felix","F","22.0","168.0","56.0","United States","USA","2008 Summer","2008","Summer","Beijing","Athletics","Athletics Women's 4 x 400 metres Relay","Gold"
"34551","Allyson Michelle Felix","F","26.0","168.0","56.0","United States","USA","2012 Summer","2012","Summer","London","Athletics","Athletics Women's 200 metres","Gold"
"34551","Allyson Michelle Felix","F","26.0","168.0","56.0","United States","USA","2012 Summer","2012","Summer","London","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"34551","Allyson Michelle Felix","F","26.0","168.0","56.0","United States","USA","2012 Summer","2012","Summer","London","Athletics","Athletics Women's 4 x 400 metres Relay","Gold"
"34551","Allyson Michelle Felix","F","30.0","168.0","56.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"34551","Allyson Michelle Felix","F","30.0","168.0","56.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Athletics","Athletics Women's 4 x 400 metres Relay","Gold"
"34643","Dennis Fenton","M","31.0","185.0","","United States","USA","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres, Team","Gold"
"34643","Dennis Fenton","M","31.0","185.0","","United States","USA","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Military Rifle, Prone, 600 metres, Team","Gold"
"34643","Dennis Fenton","M","31.0","185.0","","United States","USA","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team","Gold"
"34688","Cathy Jane Ferguson (-Brennan)","F","16.0","173.0","61.0","United States","USA","1964 Summer","1964","Summer","Tokyo","Swimming","Swimming Women's 100 metres Backstroke","Gold"
"34688","Cathy Jane Ferguson (-Brennan)","F","16.0","173.0","61.0","United States","USA","1964 Summer","1964","Summer","Tokyo","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Gold"
"34819","Beatriz Cristina ""Gigi"" Fernandez","F","28.0","170.0","66.0","United States","USA","1992 Summer","1992","Summer","Barcelona","Tennis","Tennis Women's Doubles","Gold"
"34819","Beatriz Cristina ""Gigi"" Fernandez","F","32.0","170.0","66.0","United States","USA","1996 Summer","1996","Summer","Atlanta","Tennis","Tennis Women's Doubles","Gold"
"34851","Lisa M. Fernandez (-Lujan)","F","25.0","167.0","77.0","United States","USA","1996 Summer","1996","Summer","Atlanta","Softball","Softball Women's Softball","Gold"
"34851","Lisa M. Fernandez (-Lujan)","F","29.0","167.0","77.0","United States","USA","2000 Summer","2000","Summer","Sydney","Softball","Softball Women's Softball","Gold"
"34851","Lisa M. Fernandez (-Lujan)","F","33.0","167.0","77.0","United States","USA","2004 Summer","2004","Summer","Athina","Softball","Softball Women's Softball","Gold"
"34864","Maria Jose ""Mary Joe"" Fernandez (-Godsick)","F","20.0","176.0","63.0","United States","USA","1992 Summer","1992","Summer","Barcelona","Tennis","Tennis Women's Doubles","Gold"
"34864","Maria Jose ""Mary Joe"" Fernandez (-Godsick)","F","24.0","176.0","63.0","United States","USA","1996 Summer","1996","Summer","Atlanta","Tennis","Tennis Women's Doubles","Gold"
"35011","Barbara Ann Ferrell (-Edmonson)","F","21.0","159.0","47.0","United States","USA","1968 Summer","1968","Summer","Mexico City","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"35065","Edward Payson ""Ed"" Ferry","M","23.0","193.0","89.0","United States","USA","1964 Summer","1964","Summer","Tokyo","Rowing","Rowing Men's Coxed Pairs","Gold"
"35193","William Beauford ""Bill"" Fields","M","22.0","","","United States","USA","1952 Summer","1952","Summer","Helsinki","Rowing","Rowing Men's Coxed Eights","Gold"
"35194","Connor Evan Fields","M","23.0","183.0","88.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Cycling","Cycling Men's BMX","Gold"
"35195","John (Jacob) ""Jackie"" Fields (Finkelstein-)","M","16.0","171.0","57.0","United States","USA","1924 Summer","1924","Summer","Paris","Boxing","Boxing Men's Featherweight","Gold"
"35214","James Thomas ""Jim"" Fifer","M","26.0","186.0","84.0","United States","USA","1956 Summer","1956","Summer","Melbourne","Rowing","Rowing Men's Coxless Pairs","Gold"
"35390","Jennie Lynn Finch (-Daigle)","F","23.0","185.0","77.0","United States","USA","2004 Summer","2004","Summer","Athina","Softball","Softball Women's Softball","Gold"
"35398","Conrad Francis ""Conn"" Findlay","M","26.0","198.0","90.0","United States","USA","1956 Summer","1956","Summer","Melbourne","Rowing","Rowing Men's Coxed Pairs","Gold"
"35398","Conrad Francis ""Conn"" Findlay","M","34.0","198.0","90.0","United States","USA","1964 Summer","1964","Summer","Tokyo","Rowing","Rowing Men's Coxed Pairs","Gold"
"35431","Michelle Bonae Finn (-Burrell)","F","27.0","165.0","52.0","United States","USA","1992 Summer","1992","Summer","Barcelona","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"35435","George V. Finnegan","M","","","47.0","United States","USA","1904 Summer","1904","Summer","St. Louis","Boxing","Boxing Men's Flyweight","Gold"
"35496","Aria Fischer","F","17.0","183.0","78.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Water Polo","Water Polo Women's Water Polo","Gold"
"35523","Makenzie Fischer","F","19.0","186.0","74.0","United States","USA","2016 Summer","2016","Summer","Rio de Janeiro","Water Polo","Water Polo Women's Water Polo","Gold"
"35562","George Winthrop Fish","M","25.0","173.0","","United States","USA","1920 Summer","1920","Summer","Antwerpen","Rugby","Rugby Men's Rugby","Gold"
"35572","Morris ""Bud"" Fisher","M","27.0","","","United States","USA","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres","Gold"
"35572","Morris ""Bud"" Fisher","M","27.0","","","United States","USA","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres, Team","Gold"
"35572","Morris ""Bud"" Fisher","M","27.0","","","United States","USA","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Military Rifle, Prone, 300 metres, Team","Gold"
"35572","Morris ""Bud"" Fisher","M","32.0","","","United States","USA","1924 Summer","1924","Summer","Paris","Shooting","Shooting Men's Free Rifle, Prone, 600 metres","Gold"
"35572","Morris ""Bud"" Fisher","M","32.0","","","United States","USA","1924 Summer","1924","Summer","Paris","Shooting","Shooting Men's Free Rifle, 400, 600 and 800 metres, Team","Gold"
"35595","William Mead Lindsley ""Billy"" Fiske, III","M","16.0","","","United States-2","USA","1928 Winter","1928","Winter","Sankt Moritz","Bobsleigh","Bobsleigh Men's Four/Five","Gold"
"35595","William Mead Lindsley ""Billy"" Fiske, III","M","20.0","","","United States-1","USA","1932 Winter","1932","Winter","Lake Placid","Bobsleigh","Bobsleigh Men's Four","Gold"
"35644","Benita P. Fitzgerald-Brown (-Mosley)","F","23.0","178.0","65.0","United States","USA","1984 Summer","1984","Summer","Los Angeles","Athletics","Athletics Women's 100 metres Hurdles","Gold"
"35647","James Paul ""Jim"" Fitzpatrick","M","27.0","","","United States","USA","1920 Summer","1920","Summer","Antwerpen","Rugby","Rugby Men's Rugby","Gold"
"35653","Casey J. FitzRandolph","M","27.0","180.0","79.0","United States","USA","2002 Winter","2002","Winter","Salt Lake City","Speed Skating","Speed Skating Men's 500 metres","Gold"
